,Treat,Diatom,Temp,Bact,FSC,SSC,RED,GREEN,strain,strain_2
20029,NbO-A5,NbO-A5,18,Xenic,3.183974,3.496835,3.610089,3.747244,NbO-A5,A1
20030,NbO-A5,NbO-A5,18,Xenic,3.250908,3.296029,3.615684,3.077261,NbO-A5,A1
20031,NbO-A5,NbO-A5,18,Xenic,3.3005,3.469146,3.50557,3.760288,NbO-A5,A1
20032,NbO-A5,NbO-A5,18,Xenic,3.25734,3.64641,3.56761,3.486143,NbO-A5,A1
20033,NbO-A5,NbO-A5,18,Xenic,3.146363,3.29125,3.589461,3.832722,NbO-A5,A1
20034,NbO-A5,NbO-A5,18,Xenic,3.466154,3.401706,3.540136,3.696702,NbO-A5,A1
20035,NbO-A5,NbO-A5,18,Xenic,3.431976,3.627266,3.659487,3.616347,NbO-A5,A1
20036,NbO-A5,NbO-A5,18,Xenic,3.153591,3.381294,3.577827,3.695536,NbO-A5,A1
20037,NbO-A5,NbO-A5,18,Xenic,3.152836,3.395618,3.432845,3.693428,NbO-A5,A1
20038,NbO-A5,NbO-A5,18,Xenic,3.375939,3.469225,3.621217,3.67635,NbO-A5,A1
20039,NbO-A5,NbO-A5,18,Xenic,3.095299,3.40811,3.3915,4.125983,NbO-A5,A1
20040,NbO-A5,NbO-A5,18,Xenic,3.380376,3.353088,3.415457,4.176133,NbO-A5,A1
20041,NbO-A5,NbO-A5,18,Xenic,3.176287,3.590316,3.532942,3.756597,NbO-A5,A1
20042,NbO-A5,NbO-A5,18,Xenic,3.221647,3.366622,3.553893,3.975674,NbO-A5,A1
20043,NbO-A5,NbO-A5,18,Xenic,3.308424,3.356522,3.682345,3.763974,NbO-A5,A1
20044,NbO-A5,NbO-A5,18,Xenic,3.271837,3.16788,3.371186,4.223258,NbO-A5,A1
20045,NbO-A5,NbO-A5,18,Xenic,3.182169,3.288632,3.46923,3.51061,NbO-A5,A1
20046,NbO-A5,NbO-A5,18,Xenic,3.314171,3.637383,3.647301,3.658324,NbO-A5,A1
20047,NbO-A5,NbO-A5,18,Xenic,3.39377,3.427358,3.456747,3.706491,NbO-A5,A1
20048,NbO-A5,NbO-A5,18,Xenic,3.149181,3.377865,3.532273,3.609571,NbO-A5,A1
20049,NbO-A5,NbO-A5,18,Xenic,3.276131,3.311042,3.49369,3.846771,NbO-A5,A1
20050,NbO-A5,NbO-A5,18,Xenic,3.06532,3.119144,3.42849,3.733683,NbO-A5,A1
20051,NbO-A5,NbO-A5,18,Xenic,3.308735,3.330453,3.519606,3.538738,NbO-A5,A1
20052,NbO-A5,NbO-A5,18,Xenic,3.344406,3.392835,3.507946,3.784519,NbO-A5,A1
20053,NbO-A5,NbO-A5,18,Xenic,3.350079,3.543642,3.486808,4.278913,NbO-A5,A1
20054,NbO-A5,NbO-A5,18,Xenic,3.386449,3.318511,3.567848,3.955289,NbO-A5,A1
20055,NbO-A5,NbO-A5,18,Xenic,3.339777,3.526118,3.567182,3.889838,NbO-A5,A1
20056,NbO-A5,NbO-A5,18,Xenic,3.330858,3.156671,3.465697,3.618042,NbO-A5,A1
20057,NbO-A5,NbO-A5,18,Xenic,3.185225,3.959893,3.53706,3.61193,NbO-A5,A1
20058,NbO-A5,NbO-A5,18,Xenic,3.223784,3.301891,3.511653,4.258189,NbO-A5,A1
20059,NbO-A5,NbO-A5,18,Xenic,3.197806,3.616143,3.397991,3.451698,NbO-A5,A1
20060,NbO-A5,NbO-A5,18,Xenic,3.006072,2.943308,2.63006,4.021645,NbO-A5,A1
20061,NbO-A5,NbO-A5,18,Xenic,3.458939,3.297403,3.461745,4.189266,NbO-A5,A1
20062,NbO-A5,NbO-A5,18,Xenic,2.962339,3.135211,3.375007,3.82174,NbO-A5,A1
20063,NbO-A5,NbO-A5,18,Xenic,3.50054,3.432974,3.525378,3.602261,NbO-A5,A1
20064,NbO-A5,NbO-A5,18,Xenic,3.154383,3.42724,3.438116,4.123479,NbO-A5,A1
20065,NbO-A5,NbO-A5,18,Xenic,3.211334,3.27406,3.434195,3.7327,NbO-A5,A1
20066,NbO-A5,NbO-A5,18,Xenic,3.294922,3.356089,3.57773,3.826785,NbO-A5,A1
20067,NbO-A5,NbO-A5,18,Xenic,3.270833,3.511504,3.006473,4.010092,NbO-A5,A1
20068,NbO-A5,NbO-A5,18,Xenic,3.204586,3.19867,3.408908,3.669495,NbO-A5,A1
20069,NbO-A5,NbO-A5,18,Xenic,3.178183,3.364176,3.436471,3.650364,NbO-A5,A1
20070,NbO-A5,NbO-A5,18,Xenic,3.175602,3.27125,3.422655,4.547725,NbO-A5,A1
20071,NbO-A5,NbO-A5,18,Xenic,3.261928,3.279593,3.487214,3.728269,NbO-A5,A1
20072,NbO-A5,NbO-A5,18,Xenic,3.281154,3.222802,3.474893,3.567849,NbO-A5,A1
20073,NbO-A5,NbO-A5,18,Xenic,3.298268,3.84369,3.68973,3.758482,NbO-A5,A1
20074,NbO-A5,NbO-A5,18,Xenic,3.304137,3.300493,3.584707,3.603366,NbO-A5,A1
20075,NbO-A5,NbO-A5,18,Xenic,3.337369,3.285223,3.592712,3.948784,NbO-A5,A1
20076,NbO-A5,NbO-A5,18,Xenic,3.273067,3.286882,3.487017,3.681866,NbO-A5,A1
20077,NbO-A5,NbO-A5,18,Xenic,3.356252,3.355983,3.548348,3.598035,NbO-A5,A1
20078,NbO-A5,NbO-A5,18,Xenic,3.163728,3.237063,3.354981,4.397241,NbO-A5,A1
20079,NbO-A5,NbO-A5,18,Xenic,3.157169,3.265717,3.406525,4.287811,NbO-A5,A1
20080,NbO-A5,NbO-A5,18,Xenic,3.281343,3.571373,3.612204,3.686449,NbO-A5,A1
20081,NbO-A5,NbO-A5,18,Xenic,3.39765,3.310119,3.436211,3.492804,NbO-A5,A1
20082,NbO-A5,NbO-A5,18,Xenic,3.250632,3.589081,3.745494,3.966263,NbO-A5,A1
20083,NbO-A5,NbO-A5,18,Xenic,3.232259,3.280219,3.528216,3.944933,NbO-A5,A1
20084,NbO-A5,NbO-A5,18,Xenic,3.293216,3.226722,3.389324,3.588207,NbO-A5,A1
20085,NbO-A5,NbO-A5,18,Xenic,3.209167,3.523724,3.524008,3.781323,NbO-A5,A1
20086,NbO-A5,NbO-A5,18,Xenic,3.388921,3.346561,3.411025,4.289568,NbO-A5,A1
20087,NbO-A5,NbO-A5,18,Xenic,3.24682,3.748526,3.650223,3.940072,NbO-A5,A1
20088,NbO-A5,NbO-A5,18,Xenic,3.249193,3.107464,3.492875,4.362658,NbO-A5,A1
20089,NbO-A5,NbO-A5,18,Xenic,3.368345,3.519356,3.615124,4.001315,NbO-A5,A1
20090,NbO-A5,NbO-A5,18,Xenic,3.279001,3.241997,3.39302,3.57275,NbO-A5,A1
20091,NbO-A5,NbO-A5,18,Xenic,3.209364,3.311919,3.46263,4.156914,NbO-A5,A1
20092,NbO-A5,NbO-A5,18,Xenic,3.304729,3.351528,3.407773,3.510617,NbO-A5,A1
20093,NbO-A5,NbO-A5,18,Xenic,3.400101,3.389928,3.646541,3.84877,NbO-A5,A1
20094,NbO-A5,NbO-A5,18,Xenic,3.233958,3.341027,3.510339,3.774037,NbO-A5,A1
20095,NbO-A5,NbO-A5,18,Xenic,3.25189,3.173343,3.41902,4.512094,NbO-A5,A1
20096,NbO-A5,NbO-A5,18,Xenic,3.127639,3.054285,2.815959,3.88944,NbO-A5,A1
20097,NbO-A5,NbO-A5,18,Xenic,3.369533,3.164981,3.490712,4.350161,NbO-A5,A1
20098,NbO-A5,NbO-A5,18,Xenic,3.282486,3.372031,3.48987,3.607431,NbO-A5,A1
20099,NbO-A5,NbO-A5,18,Xenic,3.359142,3.702256,3.594722,3.356894,NbO-A5,A1
20100,NbO-A5,NbO-A5,18,Xenic,3.175078,3.2874,3.530391,4.026441,NbO-A5,A1
20101,NbO-A5,NbO-A5,18,Xenic,3.066892,3.134168,3.380329,4.411144,NbO-A5,A1
20102,NbO-A5,NbO-A5,18,Xenic,3.171746,3.32424,3.514923,3.770478,NbO-A5,A1
20103,NbO-A5,NbO-A5,18,Xenic,3.276755,3.514421,3.501247,3.585782,NbO-A5,A1
20104,NbO-A5,NbO-A5,18,Xenic,3.207611,3.658001,3.517164,4.496975,NbO-A5,A1
20105,NbO-A5,NbO-A5,18,Xenic,3.279055,3.218282,3.507897,4.547833,NbO-A5,A1
20106,NbO-A5,NbO-A5,18,Xenic,3.258769,3.360583,3.486428,3.500181,NbO-A5,A1
20107,NbO-A5,NbO-A5,18,Xenic,3.120318,3.21334,3.200785,3.218924,NbO-A5,A1
20108,NbO-A5,NbO-A5,18,Xenic,3.372393,3.265959,3.515605,3.86725,NbO-A5,A1
20109,NbO-A5,NbO-A5,18,Xenic,3.493776,3.590303,3.655153,3.940969,NbO-A5,A1
20110,NbO-A5,NbO-A5,18,Xenic,3.172319,3.26095,3.364846,4.405841,NbO-A5,A1
20111,NbO-A5,NbO-A5,18,Xenic,3.331338,3.399251,3.427401,3.831717,NbO-A5,A1
20112,NbO-A5,NbO-A5,18,Xenic,3.121284,3.323761,3.506128,3.955937,NbO-A5,A1
20113,NbO-A5,NbO-A5,18,Xenic,3.248307,3.220151,3.463125,4.561758,NbO-A5,A1
20114,NbO-A5,NbO-A5,18,Xenic,3.410741,3.384341,3.551601,4.095415,NbO-A5,A1
20115,NbO-A5,NbO-A5,18,Xenic,3.222103,3.42841,3.538506,3.430054,NbO-A5,A1
20116,NbO-A5,NbO-A5,18,Xenic,3.23583,3.867849,3.554805,3.657675,NbO-A5,A1
20117,NbO-A5,NbO-A5,18,Xenic,3.320974,3.317206,3.577512,3.642346,NbO-A5,A1
20118,NbO-A5,NbO-A5,18,Xenic,3.388987,3.532984,3.646529,3.90019,NbO-A5,A1
20119,NbO-A5,NbO-A5,18,Xenic,3.264715,3.437274,3.448202,3.586217,NbO-A5,A1
20120,NbO-A5,NbO-A5,18,Xenic,3.356556,3.314346,3.525623,3.477765,NbO-A5,A1
20121,NbO-A5,NbO-A5,18,Xenic,3.347111,3.415015,3.597958,3.870593,NbO-A5,A1
20122,NbO-A5,NbO-A5,18,Xenic,3.348573,3.404492,3.563096,3.663524,NbO-A5,A1
20123,NbO-A5,NbO-A5,18,Xenic,3.466286,3.662792,3.668696,3.970907,NbO-A5,A1
20124,NbO-A5,NbO-A5,18,Xenic,3.237011,3.292777,3.393949,3.421885,NbO-A5,A1
20125,NbO-A5,NbO-A5,18,Xenic,3.264231,3.444516,3.563165,4.044532,NbO-A5,A1
20126,NbO-A5,NbO-A5,18,Xenic,3.253248,3.621139,3.553041,3.788222,NbO-A5,A1
20127,NbO-A5,NbO-A5,18,Xenic,3.225218,3.245903,3.512861,3.633187,NbO-A5,A1
20128,NbO-A5,NbO-A5,18,Xenic,3.137229,3.417985,3.539512,3.497564,NbO-A5,A1
20129,NbO-A5,NbO-A5,18,Xenic,3.203976,3.53642,3.56461,3.603124,NbO-A5,A1
20130,NbO-A5,NbO-A5,18,Xenic,3.24656,3.345858,3.58811,3.58817,NbO-A5,A1
20131,NbO-A5,NbO-A5,18,Xenic,3.232594,3.400519,3.831402,3.834006,NbO-A5,A1
20132,NbO-A5,NbO-A5,18,Xenic,3.17459,3.761853,3.614811,3.98603,NbO-A5,A1
20133,NbO-A5,NbO-A5,18,Xenic,3.325159,3.435705,3.479815,3.470902,NbO-A5,A1
20134,NbO-A5,NbO-A5,18,Xenic,3.384821,3.375676,3.61524,3.929409,NbO-A5,A1
20135,NbO-A5,NbO-A5,18,Xenic,3.12148,3.297267,3.483629,3.634746,NbO-A5,A1
20136,NbO-A5,NbO-A5,18,Xenic,3.347354,3.225484,3.458881,3.713384,NbO-A5,A1
20137,NbO-A5,NbO-A5,18,Xenic,3.307498,3.501405,3.570479,3.875047,NbO-A5,A1
20138,NbO-A5,NbO-A5,18,Xenic,3.314203,3.305344,3.434703,4.290855,NbO-A5,A1
20139,NbO-A5,NbO-A5,18,Xenic,3.497753,3.438493,3.579522,3.715753,NbO-A5,A1
20140,NbO-A5,NbO-A5,18,Xenic,3.365247,3.481995,3.531955,3.62536,NbO-A5,A1
20141,NbO-A5,NbO-A5,18,Xenic,3.308439,3.451352,3.489516,3.911748,NbO-A5,A1
20142,NbO-A5,NbO-A5,18,Xenic,3.237441,3.358923,3.436356,3.525895,NbO-A5,A1
20143,NbO-A5,NbO-A5,18,Xenic,3.280755,3.555438,3.571091,3.852001,NbO-A5,A1
20144,NbO-A5,NbO-A5,18,Xenic,3.340899,3.272275,3.58684,4.231255,NbO-A5,A1
20145,NbO-A5,NbO-A5,18,Xenic,3.3736,3.5173,3.630486,3.730192,NbO-A5,A1
20146,NbO-A5,NbO-A5,18,Xenic,3.134837,3.323488,3.481737,3.522498,NbO-A5,A1
20147,NbO-A5,NbO-A5,18,Xenic,3.20854,3.35634,3.522297,4.063458,NbO-A5,A1
20148,NbO-A5,NbO-A5,18,Xenic,3.233776,3.242323,3.566199,3.8172,NbO-A5,A1
20149,NbO-A5,NbO-A5,18,Xenic,3.237822,3.193343,3.406201,4.115095,NbO-A5,A1
20150,NbO-A5,NbO-A5,18,Xenic,3.351532,3.638112,2.66728,4.550812,NbO-A5,A1
20151,NbO-A5,NbO-A5,18,Xenic,3.351973,3.486392,3.745846,3.699081,NbO-A5,A1
20152,NbO-A5,NbO-A5,18,Xenic,3.371955,3.294102,3.504494,3.738005,NbO-A5,A1
20153,NbO-A5,NbO-A5,18,Xenic,3.20111,3.233559,3.56451,4.34212,NbO-A5,A1
20154,NbO-A5,NbO-A5,18,Xenic,3.240178,3.143774,3.327587,4.125405,NbO-A5,A1
20155,NbO-A5,NbO-A5,18,Xenic,3.32326,3.411469,3.605281,3.8021,NbO-A5,A1
20156,NbO-A5,NbO-A5,18,Xenic,3.2238,3.332135,3.544862,4.330019,NbO-A5,A1
20157,NbO-A5,NbO-A5,18,Xenic,3.22845,3.289395,3.509987,3.608652,NbO-A5,A1
20158,NbO-A5,NbO-A5,18,Xenic,3.121074,3.831008,3.42409,4.211417,NbO-A5,A1
20159,NbO-A5,NbO-A5,18,Xenic,3.372412,3.416479,3.665032,3.844692,NbO-A5,A1
20160,NbO-A5,NbO-A5,18,Xenic,3.453249,3.533139,3.471639,3.89729,NbO-A5,A1
20161,NbO-A5,NbO-A5,18,Xenic,3.435506,3.568964,3.737416,4.27599,NbO-A5,A1
20162,NbO-A5,NbO-A5,18,Xenic,3.458838,3.413487,3.681358,3.847471,NbO-A5,A1
20163,NbO-A5,NbO-A5,18,Xenic,3.42942,3.446183,3.526042,3.620847,NbO-A5,A1
20164,NbO-A5,NbO-A5,18,Xenic,3.220217,2.885134,3.280277,3.404527,NbO-A5,A1
20165,NbO-A5,NbO-A5,18,Xenic,3.331449,3.515685,3.564832,3.670106,NbO-A5,A1
20166,NbO-A5,NbO-A5,18,Xenic,3.436505,3.547876,3.582276,3.792598,NbO-A5,A1
20167,NbO-A5,NbO-A5,18,Xenic,3.106113,3.236793,3.422008,3.638115,NbO-A5,A1
20168,NbO-A5,NbO-A5,18,Xenic,3.27335,3.412654,3.583864,3.920388,NbO-A5,A1
20169,NbO-A5,NbO-A5,18,Xenic,3.328851,3.306279,3.574549,3.456884,NbO-A5,A1
20170,NbO-A5,NbO-A5,18,Xenic,3.066706,3.465602,3.518448,4.367947,NbO-A5,A1
20171,NbO-A5,NbO-A5,18,Xenic,3.268399,3.261349,3.520127,3.406498,NbO-A5,A1
20172,NbO-A5,NbO-A5,18,Xenic,3.253584,3.354312,3.480743,3.707141,NbO-A5,A1
20173,NbO-A5,NbO-A5,18,Xenic,2.773149,2.50674,2.138044,3.635567,NbO-A5,A1
20174,NbO-A5,NbO-A5,18,Xenic,3.261788,3.841647,3.398167,4.000527,NbO-A5,A1
20175,NbO-A5,NbO-A5,18,Xenic,3.510803,3.612875,3.703987,3.609319,NbO-A5,A1
20176,NbO-A5,NbO-A5,18,Xenic,3.267577,3.658663,3.654236,3.783013,NbO-A5,A1
20177,NbO-A5,NbO-A5,18,Xenic,3.202091,3.316567,3.359016,4.183368,NbO-A5,A1
20178,NbO-A5,NbO-A5,18,Xenic,3.348111,3.315406,3.58213,3.978596,NbO-A5,A1
20179,NbO-A5,NbO-A5,18,Xenic,3.422138,3.265265,3.661758,3.702354,NbO-A5,A1
20180,NbO-A5,NbO-A5,18,Xenic,3.300409,3.333258,3.494676,3.846704,NbO-A5,A1
20181,NbO-A5,NbO-A5,18,Xenic,3.405619,3.329748,3.561694,3.443552,NbO-A5,A1
20182,NbO-A5,NbO-A5,18,Xenic,3.271672,3.334861,3.763371,3.611223,NbO-A5,A1
20183,NbO-A5,NbO-A5,18,Xenic,3.239621,3.284962,3.542929,3.76745,NbO-A5,A1
20184,NbO-A5,NbO-A5,18,Xenic,3.281741,3.740437,3.531877,3.600516,NbO-A5,A1
20185,NbO-A5,NbO-A5,18,Xenic,3.171995,3.763139,3.575289,4.011157,NbO-A5,A1
20186,NbO-A5,NbO-A5,18,Xenic,3.374486,3.426944,3.657618,3.721721,NbO-A5,A1
20187,NbO-A5,NbO-A5,18,Xenic,3.364309,3.405492,3.575761,3.387037,NbO-A5,A1
20188,NbO-A5,NbO-A5,18,Xenic,3.675272,3.769077,4.064536,3.850524,NbO-A5,A1
20189,NbO-A5,NbO-A5,18,Xenic,3.187936,3.314491,3.533562,4.345623,NbO-A5,A1
20190,NbO-A5,NbO-A5,18,Xenic,3.339811,3.610178,3.484991,3.993277,NbO-A5,A1
20191,NbO-A5,NbO-A5,18,Xenic,3.359653,3.301205,3.489813,3.411083,NbO-A5,A1
20192,NbO-A5,NbO-A5,18,Xenic,3.425907,3.420019,3.672868,3.792976,NbO-A5,A1
20193,NbO-A5,NbO-A5,18,Xenic,3.272885,3.404607,3.528063,4.331097,NbO-A5,A1
20194,NbO-A5,NbO-A5,18,Xenic,3.317395,3.343803,3.374281,3.797844,NbO-A5,A1
20195,NbO-A5,NbO-A5,18,Xenic,3.294133,3.332211,3.659889,4.201283,NbO-A5,A1
20196,NbO-A5,NbO-A5,18,Xenic,3.354108,3.334096,3.549048,3.720931,NbO-A5,A1
20197,NbO-A5,NbO-A5,18,Xenic,3.354721,3.364269,3.54901,4.0744,NbO-A5,A1
20198,NbO-A5,NbO-A5,18,Xenic,2.964832,2.959794,3.334714,3.446321,NbO-A5,A1
20199,NbO-A5,NbO-A5,18,Xenic,3.203055,3.307878,3.530016,4.029237,NbO-A5,A1
20200,NbO-A5,NbO-A5,18,Xenic,3.223152,3.536559,3.453126,3.539841,NbO-A5,A1
20201,NbO-A5,NbO-A5,18,Xenic,3.221092,3.347764,3.494733,3.913134,NbO-A5,A1
20202,NbO-A5,NbO-A5,18,Xenic,3.081244,3.456207,3.315319,3.293966,NbO-A5,A1
20203,NbO-A5,NbO-A5,18,Xenic,3.349573,3.471338,3.599844,3.716583,NbO-A5,A1
20204,NbO-A5,NbO-A5,18,Xenic,3.192828,3.583807,3.38446,4.36353,NbO-A5,A1
20205,NbO-A5,NbO-A5,18,Xenic,3.280772,3.278344,3.444814,4.501972,NbO-A5,A1
20206,NbO-A5,NbO-A5,18,Xenic,3.234713,3.1844,3.512621,3.613931,NbO-A5,A1
20207,NbO-A5,NbO-A5,18,Xenic,3.165211,3.411172,3.568336,3.566672,NbO-A5,A1
20208,NbO-A5,NbO-A5,18,Xenic,3.323704,3.226152,3.55972,3.741908,NbO-A5,A1
20209,NbO-A5,NbO-A5,18,Xenic,3.388134,3.441229,3.602618,3.547634,NbO-A5,A1
20210,NbO-A5,NbO-A5,18,Xenic,2.871163,2.29654,2.357654,3.718432,NbO-A5,A1
20211,NbO-A5,NbO-A5,18,Xenic,3.204383,3.261626,3.467577,3.995403,NbO-A5,A1
20212,NbO-A5,NbO-A5,18,Xenic,3.141751,3.126037,3.369246,3.631692,NbO-A5,A1
20213,NbO-A5,NbO-A5,18,Xenic,3.26349,3.3564,3.475719,4.569048,NbO-A5,A1
20214,NbO-A5,NbO-A5,18,Xenic,3.206482,3.305552,3.578942,3.697722,NbO-A5,A1
20215,NbO-A5,NbO-A5,18,Xenic,3.417924,3.779742,3.802275,4.650488,NbO-A5,A1
20216,NbO-A5,NbO-A5,18,Xenic,3.336265,3.341174,3.503145,4.364311,NbO-A5,A1
20217,NbO-A5,NbO-A5,18,Xenic,3.159969,3.275669,3.48652,3.657486,NbO-A5,A1
20218,NbO-A5,NbO-A5,18,Xenic,3.333666,3.530418,3.504293,3.54259,NbO-A5,A1
20219,NbO-A5,NbO-A5,18,Xenic,3.378992,3.488164,3.527449,3.84787,NbO-A5,A1
20220,NbO-A5,NbO-A5,18,Xenic,3.376278,3.634328,3.610574,3.486387,NbO-A5,A1
20221,NbO-A5,NbO-A5,18,Xenic,3.397558,3.281334,3.437953,4.329755,NbO-A5,A1
20222,NbO-A5,NbO-A5,18,Xenic,3.298003,3.829673,3.598821,4.122389,NbO-A5,A1
20223,NbO-A5,NbO-A5,18,Xenic,3.452156,3.278826,3.627434,4.070496,NbO-A5,A1
20224,NbO-A5,NbO-A5,18,Xenic,3.244622,3.420255,3.483353,3.826894,NbO-A5,A1
20225,NbO-A5,NbO-A5,18,Xenic,3.342003,3.476241,3.620231,4.05203,NbO-A5,A1
20226,NbO-A5,NbO-A5,18,Xenic,3.190735,3.608229,3.382284,3.892403,NbO-A5,A1
20227,NbO-A5,NbO-A5,18,Xenic,3.373422,3.341702,3.517114,3.464161,NbO-A5,A1
20228,NbO-A5,NbO-A5,18,Xenic,3.295832,3.302595,3.566456,3.62224,NbO-A5,A1
20229,NbO-A5,NbO-A5,18,Xenic,3.329042,3.210662,3.448739,4.391232,NbO-A5,A1
20230,NbO-A5,NbO-A5,18,Xenic,3.270765,3.341533,3.512584,4.613565,NbO-A5,A1
20231,NbO-A5,NbO-A5,18,Xenic,3.257142,3.333688,3.513045,3.968047,NbO-A5,A1
20232,NbO-A5,NbO-A5,18,Xenic,3.211346,3.353102,3.417372,3.911601,NbO-A5,A1
20233,NbO-A5,NbO-A5,18,Xenic,3.363548,3.482461,3.491126,3.372679,NbO-A5,A1
20234,NbO-A5,NbO-A5,18,Xenic,3.314054,3.343986,3.545059,3.605343,NbO-A5,A1
20235,NbO-A5,NbO-A5,18,Xenic,3.387353,3.748732,3.66714,3.754715,NbO-A5,A1
20236,NbO-A5,NbO-A5,18,Xenic,3.21445,3.731599,3.491846,3.605717,NbO-A5,A1
20237,NbO-A5,NbO-A5,18,Xenic,3.238594,3.521884,3.599855,3.785368,NbO-A5,A1
20238,NbO-A5,NbO-A5,18,Xenic,3.337214,3.238466,3.619081,3.690126,NbO-A5,A1
20239,NbO-A5,NbO-A5,18,Xenic,3.273692,3.791422,3.667009,3.831096,NbO-A5,A1
20240,NbO-A5,NbO-A5,18,Xenic,3.362041,3.863158,3.567446,3.997289,NbO-A5,A1
20241,NbO-A5,NbO-A5,18,Xenic,3.152877,3.26848,3.488116,3.944999,NbO-A5,A1
20242,NbO-A5,NbO-A5,18,Xenic,3.178756,3.626988,3.518586,3.604238,NbO-A5,A1
20243,NbO-A5,NbO-A5,18,Xenic,3.189156,3.324959,3.425629,3.529679,NbO-A5,A1
20244,NbO-A5,NbO-A5,18,Xenic,3.373666,3.602035,3.507339,3.923569,NbO-A5,A1
20245,NbO-A5,NbO-A5,18,Xenic,3.295323,3.487431,3.56917,3.788868,NbO-A5,A1
20246,NbO-A5,NbO-A5,18,Xenic,3.31846,3.325368,3.47855,3.48368,NbO-A5,A1
20247,NbO-A5,NbO-A5,18,Xenic,3.27226,3.487411,3.562912,3.655735,NbO-A5,A1
20248,NbO-A5,NbO-A5,18,Xenic,3.332314,3.243777,3.550416,4.364272,NbO-A5,A1
20249,NbO-A5,NbO-A5,18,Xenic,3.150873,3.34887,3.625616,3.826391,NbO-A5,A1
20250,NbO-A5,NbO-A5,18,Xenic,3.345518,3.259292,3.521786,3.821983,NbO-A5,A1
20251,NbO-A5,NbO-A5,18,Xenic,3.292063,3.64558,3.67346,3.869724,NbO-A5,A1
20252,NbO-A5,NbO-A5,18,Xenic,3.373565,3.539514,3.57794,3.667122,NbO-A5,A1
20253,NbO-A5,NbO-A5,18,Xenic,3.174401,3.326669,3.37007,4.044937,NbO-A5,A1
20254,NbO-A5,NbO-A5,18,Xenic,3.27304,3.423698,3.545645,3.768039,NbO-A5,A1
20255,NbO-A5,NbO-A5,18,Xenic,2.7137,2.772324,2.943694,3.245718,NbO-A5,A1
20256,NbO-A5,NbO-A5,18,Xenic,3.117156,3.51501,3.471833,3.498052,NbO-A5,A1
20257,NbO-A5,NbO-A5,18,Xenic,3.326351,3.250294,3.663486,3.689126,NbO-A5,A1
20258,NbO-A5,NbO-A5,18,Xenic,3.194405,3.433563,3.469276,3.460227,NbO-A5,A1
20259,NbO-A5,NbO-A5,18,Xenic,3.288216,3.191514,3.453822,4.149673,NbO-A5,A1
20260,NbO-A5,NbO-A5,18,Xenic,3.308068,3.259602,3.372406,3.392431,NbO-A5,A1
20261,NbO-A5,NbO-A5,18,Xenic,3.495231,3.338823,2.959068,4.047833,NbO-A5,A1
20262,NbO-A5,NbO-A5,18,Xenic,3.42406,3.454652,3.738687,3.836715,NbO-A5,A1
20263,NbO-A5,NbO-A5,18,Xenic,3.198379,3.440779,3.517467,4.078702,NbO-A5,A1
20264,NbO-A5,NbO-A5,18,Xenic,3.303193,3.377974,3.501814,3.723727,NbO-A5,A1
20265,NbO-A5,NbO-A5,18,Xenic,3.303133,3.347373,3.559151,4.064443,NbO-A5,A1
20266,NbO-A5,NbO-A5,18,Xenic,3.320211,3.296503,3.536951,3.617729,NbO-A5,A1
20267,NbO-A5,NbO-A5,18,Xenic,3.254095,3.35748,3.508344,4.185403,NbO-A5,A1
20268,NbO-A5,NbO-A5,18,Xenic,3.260781,3.304103,3.518977,3.559495,NbO-A5,A1
20269,NbO-A5,NbO-A5,18,Xenic,3.203843,3.301199,3.593877,3.737503,NbO-A5,A1
20270,NbO-A5,NbO-A5,18,Xenic,3.496793,3.377394,3.566793,3.752953,NbO-A5,A1
20271,NbO-A5,NbO-A5,18,Xenic,3.218209,3.300546,3.565945,3.921532,NbO-A5,A1
20272,NbO-A5,NbO-A5,18,Xenic,3.289264,3.33283,3.504457,3.777463,NbO-A5,A1
20273,NbO-A5,NbO-A5,18,Xenic,3.28744,3.385595,3.552736,3.596617,NbO-A5,A1
20274,NbO-A5,NbO-A5,18,Xenic,3.309505,3.278757,3.554926,4.503743,NbO-A5,A1
20275,NbO-A5,NbO-A5,18,Xenic,3.229843,3.965275,3.653946,3.826152,NbO-A5,A1
20276,NbO-A5,NbO-A5,18,Xenic,3.298474,3.403386,3.56834,4.212729,NbO-A5,A1
20277,NbO-A5,NbO-A5,18,Xenic,3.162629,3.1093,3.477264,3.364957,NbO-A5,A1
20278,NbO-A5,NbO-A5,18,Xenic,3.082515,3.263804,3.418465,3.501529,NbO-A5,A1
20279,NbO-A5,NbO-A5,18,Xenic,3.20456,3.335454,3.400682,4.164141,NbO-A5,A1
20280,NbO-A5,NbO-A5,18,Xenic,3.37895,3.175902,3.471546,4.421263,NbO-A5,A1
20281,NbO-A5,NbO-A5,18,Xenic,3.179384,3.154469,3.472749,3.874712,NbO-A5,A1
20282,NbO-A5,NbO-A5,18,Xenic,3.130537,3.305878,3.452375,3.779047,NbO-A5,A1
20283,NbO-A5,NbO-A5,18,Xenic,3.261428,3.460284,3.485089,4.469408,NbO-A5,A1
20284,NbO-A5,NbO-A5,18,Xenic,2.879155,2.847941,3.143781,3.395098,NbO-A5,A1
20285,NbO-A5,NbO-A5,18,Xenic,3.173853,3.501287,3.429121,3.639536,NbO-A5,A1
20286,NbO-A5,NbO-A5,18,Xenic,3.262487,3.437253,3.359212,4.206855,NbO-A5,A1
